id,gender,age,industry,sign,date,text,tokens,token_count,freq_dist
1306027,female,16,Student,Pisces,"05,January,2004","              It's Quiz Time!  I was just up late, chatting with my mom when the urge to do some quizzes hit me! Here are the results:   First off we have who I'm going to marry *wink wink*     You are going to Marry orlando Bloom. He will always treat you right and is very romantic. He will do anything for you. He is very polite and has deep brown eyes and is very good looking (which is another plus!). He can make anythind cheesy look really good (like sliding down stairs on a shield shooting arrows or wearing pointy ears for example). Congrats!!    urlLink   Which male celebrity are you going to marry? (10 results that have pics!)     brought to you by  urlLink Quizilla      Next is my LOTR Personality Problem     Congratulations! You're Legolas!    urlLink   Which Lord of the Rings character and personality problem are you?     brought to you by  urlLink Quizilla      And there would be more except I think the site went down.. ack! Well maybe I'll crank some more out tomorrow.              ","['It', ""'s"", 'Quiz', 'Time', '!', 'I', 'was', 'just', 'up', 'late', ',', 'chatting', 'with', 'my', 'mom', 'when', 'the', 'urge', 'to', 'do', 'some', 'quizzes', 'hit', 'me', '!', 'Here', 'are', 'the', 'results', ':', 'First', 'off', 'we', 'have', 'who', 'I', ""'m"", 'going', 'to', 'marry', '*wink', 'wink*', 'You', 'are', 'going', 'to', 'Marry', 'orlando', 'Bloom', '.', 'He', 'will', 'always', 'treat', 'you', 'right', 'and', 'is', 'very', 'romantic', '.', 'He', 'will', 'do', 'anything', 'for', 'you', '.', 'He', 'is', 'very', 'polite', 'and', 'has', 'deep', 'brown', 'eyes', 'and', 'is', 'very', 'good', 'looking', '(', 'which', 'is', 'another', 'plus', '!', ')', '.', 'He', 'can', 'make', 'anythind', 'cheesy', 'look', 'really', 'good', '(', 'like', 'sliding', 'down', 'stairs', 'on', 'a', 'shield', 'shooting', 'arrows', 'or', 'wearing', 'pointy', 'ears', 'for', 'example', ')', '.', 'Congrats', '!', '!', 'urlLink', 'Which', 'male', 'celebrity', 'are', 'you', 'going', 'to', 'marry', '?', '(', '10', 'results', 'that', 'have', 'pics', '!', ')', 'brought', 'to', 'you', 'by', 'urlLink', 'Quizilla', 'Next', 'is', 'my', 'LOTR', 'Personality', 'Problem', 'Congratulations', '!', 'You', ""'re"", 'Legolas', '!', 'urlLink', 'Which', 'Lord', 'of', 'the', 'Rings', 'character', 'and', 'personality', 'problem', 'are', 'you', '?', 'brought', 'to', 'you', 'by', 'urlLink', 'Quizilla', 'And', 'there', 'would', 'be', 'more', 'except', 'I', 'think', 'the', 'site', 'went', 'down..', 'ack', '!', 'Well', 'maybe', 'I', ""'ll"", 'crank', 'some', 'more', 'out', 'tomorrow', '.']",198,<FreqDist with 129 samples and 198 outcomes>
2250415,male,27,indUnk,Virgo,"08,July,2004","        'I have faith.  It only becomes cultish when people start to think that their way is the only way.  I feel bad for Hilary Faye her whole identity is her relationship with Jesus. (Mandy Moore, Teen Vogue, May 2004, p. 118.)'  This is the core belief of the 'pop culture Jesus'. I'm not saying we should all protest the movie or anything insane, it just saddens me that any person who professes to 'have faith' would ever think that the goal of thier life should be anything less. I know she's responding to the hypocrisy displayed by her character, but it reveals a much larger heart issue.         ","[""'"", 'I', 'have', 'faith', '.', 'It', 'only', 'becomes', 'cultish', 'when', 'people', 'start', 'to', 'think', 'that', 'their', 'way', 'is', 'the', 'only', 'way', '.', 'I', 'feel', 'bad', 'for', 'Hilary', 'Faye', 'her', 'whole', 'identity', 'is', 'her', 'relationship', 'with', 'Jesus', '.', '(', 'Mandy', 'Moore', ',', 'Teen', 'Vogue', ',', 'May', '2004', ',', 'p', '.', '118', '.', ')', ""'"", 'This', 'is', 'the', 'core', 'belief', 'of', 'the', ""'pop"", 'culture', 'Jesus', ""'"", '.', 'I', ""'m"", 'not', 'saying', 'we', 'should', 'all', 'protest', 'the', 'movie', 'or', 'anything', 'insane', ',', 'it', 'just', 'saddens', 'me', 'that', 'any', 'person', 'who', 'professes', 'to', ""'have"", 'faith', ""'"", 'would', 'ever', 'think', 'that', 'the', 'goal', 'of', 'thier', 'life', 'should', 'be', 'anything', 'less', '.', 'I', 'know', 'she', ""'s"", 'responding', 'to', 'the', 'hypocrisy', 'displayed', 'by', 'her', 'character', ',', 'but', 'it', 'reveals', 'a', 'much', 'larger', 'heart', 'issue', '.']",128,<FreqDist with 89 samples and 128 outcomes>
2991302,male,24,Non-Profit,Libra,"12,March,2004","                 Wednesday 10th of March saw Arsenal face Celta Vigo in the Champions League at Highbury. Guess who had a ticket to see them? Thats right baby - Me! Me,Owzy-O and 4 others won the tickets and a hotel stay in the Hyde Park Hilton through a work incentive and we had ourselves a little adventure. The match itself was impressive with Thierry Henry showing why he is in fact the modern day Jesus Christ complete with black gloves. He danced around the pitch, flamenco style, scoring 2 superbly worked goals which was enough to make any grown Spaniard cry. On reflection, the atmosphere was eerily quiet as even the Vigo fans thought it was a foregone conclusion that Arsenal would win. Also, Highbury was tiny! Whats up with that? The highlight of the night for me though, was that Ainsley Harriott (one of the Calypso Twins and a TV Chef like no other), was sat right behind us. I couldn't help myself and had to have a photo taken with him. After his token catchphrase 'What are you like, eh?', the shaking of hands and me exclaiming that he was 'my Boy', it was all over and I was left with that tingly feeling inside that you just don't get from reading Heat Magazine.  My mum was proud. His cous cous is good too! Next step was the post match drinks in Hyde Park. I've never felt so much like I was abroad without leaving the Country! I was the only Englishman left in the club which was full of Danes(20%), Mexicans (15%), Yanks(5%), South Africans(5%), and the Welsh(8%)! Still it was a good night and I took as many freebies from the Hotel the next morning to satisfy the Gypsy blood in me.  My tickets to Hong Kong arrived today and aside from feeling the sting in my bank account, I'm more excited than a Blue Peter presenter who just found 10,000 milk bottle tops.  Next time will probably be about Rich and El's Wedding. Stay tuned.               ","['Wednesday', '10th', 'of', 'March', 'saw', 'Arsenal', 'face', 'Celta', 'Vigo', 'in', 'the', 'Champions', 'League', 'at', 'Highbury', '.', 'Guess', 'who', 'had', 'a', 'ticket', 'to', 'see', 'them', '?', 'Thats', 'right', 'baby', '-', 'Me', '!', 'Me', ',', 'Owzy-O', 'and', '4', 'others', 'won', 'the', 'tickets', 'and', 'a', 'hotel', 'stay', 'in', 'the', 'Hyde', 'Park', 'Hilton', 'through', 'a', 'work', 'incentive', 'and', 'we', 'had', 'ourselves', 'a', 'little', 'adventure', '.', 'The', 'match', 'itself', 'was', 'impressive', 'with', 'Thierry', 'Henry', 'showing', 'why', 'he', 'is', 'in', 'fact', 'the', 'modern', 'day', 'Jesus', 'Christ', 'complete', 'with', 'black', 'gloves', '.', 'He', 'danced', 'around', 'the', 'pitch', ',', 'flamenco', 'style', ',', 'scoring', '2', 'superbly', 'worked', 'goals', 'which', 'was', 'enough', 'to', 'make', 'any', 'grown', 'Spaniard', 'cry', '.', 'On', 'reflection', ',', 'the', 'atmosphere', 'was', 'eerily', 'quiet', 'as', 'even', 'the', 'Vigo', 'fans', 'thought', 'it', 'was', 'a', 'foregone', 'conclusion', 'that', 'Arsenal', 'would', 'win', '.', 'Also', ',', 'Highbury', 'was', 'tiny', '!', 'Whats', 'up', 'with', 'that', '?', 'The', 'highlight', 'of', 'the', 'night', 'for', 'me', 'though', ',', 'was', 'that', 'Ainsley', 'Harriott', '(', 'one', 'of', 'the', 'Calypso', 'Twins', 'and', 'a', 'TV', 'Chef', 'like', 'no', 'other', ')', ',', 'was', 'sat', 'right', 'behind', 'us', '.', 'I', 'could', ""n't"", 'help', 'myself', 'and', 'had', 'to', 'have', 'a', 'photo', 'taken', 'with', 'him', '.', 'After', 'his', 'token', 'catchphrase', ""'What"", 'are', 'you', 'like', ',', 'eh', '?', ""'"", ',', 'the', 'shaking', 'of', 'hands', 'and', 'me', 'exclaiming', 'that', 'he', 'was', ""'my"", 'Boy', ""'"", ',', 'it', 'was', 'all', 'over', 'and', 'I', 'was', 'left', 'with', 'that', 'tingly', 'feeling', 'inside', 'that', 'you', 'just', 'do', ""n't"", 'get', 'from', 'reading', 'Heat', 'Magazine', '.', 'My', 'mum', 'was', 'proud', '.', 'His', 'cous', 'cous', 'is', 'good', 'too', '!', 'Next', 'step', 'was', 'the', 'post', 'match', 'drinks', 'in', 'Hyde', 'Park', '.', 'I', ""'ve"", 'never', 'felt', 'so', 'much', 'like', 'I', 'was', 'abroad', 'without', 'leaving', 'the', 'Country', '!', 'I', 'was', 'the', 'only', 'Englishman', 'left', 'in', 'the', 'club', 'which', 'was', 'full', 'of', 'Danes', '(', '20', '%', ')', ',', 'Mexicans', '(', '15', '%', ')', ',', 'Yanks', '(', '5', '%', ')', ',', 'South', 'Africans', '(', '5', '%', ')', ',', 'and', 'the', 'Welsh', '(', '8', '%', ')', '!', 'Still', 'it', 'was', 'a', 'good', 'night', 'and', 'I', 'took', 'as', 'many', 'freebies', 'from', 'the', 'Hotel', 'the', 'next', 'morning', 'to', 'satisfy', 'the', 'Gypsy', 'blood', 'in', 'me', '.', 'My', 'tickets', 'to', 'Hong', 'Kong', 'arrived', 'today', 'and', 'aside', 'from', 'feeling', 'the', 'sting', 'in', 'my', 'bank', 'account', ',', 'I', ""'m"", 'more', 'excited', 'than', 'a', 'Blue', 'Peter', 'presenter', 'who', 'just', 'found', '10,000', 'milk', 'bottle', 'tops', '.', 'Next', 'time', 'will', 'probably', 'be', 'about', 'Rich', 'and', 'El', ""'s"", 'Wedding', '.', 'Stay', 'tuned', '.']",404,<FreqDist with 240 samples and 404 outcomes>
3519080,male,16,indUnk,Aquarius,"21,June,2004","                 If this is your first read of TRIFECTA, you do not know what you are missing out on.  For the first set of games, TRIFECTA went a perfect 3-0.  Surely, TRI would fail us this past weekend with a loss...surely TRI would not be perfect again!  Alas, TRIFECTA hit a triple, foreshadowing the Dodgers taking 2 of 3 from the Yanks, the Rangers reeling in the Marlins, and the Cubs taking care of the first letter of the alphabet (the A's).  There is no chance for a triple-triple, TRIFECTA going 9-0, is there?   1. Cubs (39-30, NL#2) at Cardinals (41-28, NL#1)  This is the series to watch during the work week, with a possible foreshadowing of the National League Championship Series.  Maddux vs. Marquis, Rusch vs. Suppan, and Clement vs. Carpenter are not exactly super-stellar matchups, so expect the bats of Pujols and Sosa to fly (2 HR a piece??).  Chicago presses onward for a tie in the division...   Cubs 2, Cardinals 1.    2. Dodgers (37-29, NL#3) at Giants (37-32)  The Dodgers might finally become what the West Coast wants... a Hollywood version of the Yankees.  By taking 2 of 3 from their New York nemesis in interleague play, the Dodgers are well on their way for competing for the NL West crown.  But the road goes through San Francisco, where Bonds continues to see how many balls he can put into the water.  Like our first series, the pitching matchups are mediocre, so expect a lot of action.  Los Angeles takes this 4 game marathon...   Dodgers 3, Giants 1.    3. Twins (38-30, AL#5) at Red Sox (39-29, AL#2)  This matchup is the best in the American League, as the Red Sox looks to close the gap on the Yankees.  Schilling may pick up his 9th win on Tuesday, but the game to watch will be on Thursday: Brad Radke (4-3, 3.17) takes on the knuckleballer, Tim Wakefield (4-5, 4.92).  Look for Radke to find his groove to save the Twins from a sweep...   Red Sox 2, Twins 1.   Season to date TRIFECTA record: 6-0      ","['If', 'this', 'is', 'your', 'first', 'read', 'of', 'TRIFECTA', ',', 'you', 'do', 'not', 'know', 'what', 'you', 'are', 'missing', 'out', 'on', '.', 'For', 'the', 'first', 'set', 'of', 'games', ',', 'TRIFECTA', 'went', 'a', 'perfect', '3-0', '.', 'Surely', ',', 'TRI', 'would', 'fail', 'us', 'this', 'past', 'weekend', 'with', 'a', 'loss', '...', 'surely', 'TRI', 'would', 'not', 'be', 'perfect', 'again', '!', 'Alas', ',', 'TRIFECTA', 'hit', 'a', 'triple', ',', 'foreshadowing', 'the', 'Dodgers', 'taking', '2', 'of', '3', 'from', 'the', 'Yanks', ',', 'the', 'Rangers', 'reeling', 'in', 'the', 'Marlins', ',', 'and', 'the', 'Cubs', 'taking', 'care', 'of', 'the', 'first', 'letter', 'of', 'the', 'alphabet', '(', 'the', 'A', ""'s"", ')', '.', 'There', 'is', 'no', 'chance', 'for', 'a', 'triple-triple', ',', 'TRIFECTA', 'going', '9-0', ',', 'is', 'there', '?', '1', '.', 'Cubs', '(', '39-30', ',', 'NL', '#', '2', ')', 'at', 'Cardinals', '(', '41-28', ',', 'NL', '#', '1', ')', 'This', 'is', 'the', 'series', 'to', 'watch', 'during', 'the', 'work', 'week', ',', 'with', 'a', 'possible', 'foreshadowing', 'of', 'the', 'National', 'League', 'Championship', 'Series', '.', 'Maddux', 'vs.', 'Marquis', ',', 'Rusch', 'vs.', 'Suppan', ',', 'and', 'Clement', 'vs.', 'Carpenter', 'are', 'not', 'exactly', 'super-stellar', 'matchups', ',', 'so', 'expect', 'the', 'bats', 'of', 'Pujols', 'and', 'Sosa', 'to', 'fly', '(', '2', 'HR', 'a', 'piece', '?', '?', ')', '.', 'Chicago', 'presses', 'onward', 'for', 'a', 'tie', 'in', 'the', 'division', '...', 'Cubs', '2', ',', 'Cardinals', '1', '.', '2', '.', 'Dodgers', '(', '37-29', ',', 'NL', '#', '3', ')', 'at', 'Giants', '(', '37-32', ')', 'The', 'Dodgers', 'might', 'finally', 'become', 'what', 'the', 'West', 'Coast', 'wants', '...', 'a', 'Hollywood', 'version', 'of', 'the', 'Yankees', '.', 'By', 'taking', '2', 'of', '3', 'from', 'their', 'New', 'York', 'nemesis', 'in', 'interleague', 'play', ',', 'the', 'Dodgers', 'are', 'well', 'on', 'their', 'way', 'for', 'competing', 'for', 'the', 'NL', 'West', 'crown', '.', 'But', 'the', 'road', 'goes', 'through', 'San', 'Francisco', ',', 'where', 'Bonds', 'continues', 'to', 'see', 'how', 'many', 'balls', 'he', 'can', 'put', 'into', 'the', 'water', '.', 'Like', 'our', 'first', 'series', ',', 'the', 'pitching', 'matchups', 'are', 'mediocre', ',', 'so', 'expect', 'a', 'lot', 'of', 'action', '.', 'Los', 'Angeles', 'takes', 'this', '4', 'game', 'marathon', '...', 'Dodgers', '3', ',', 'Giants', '1', '.', '3', '.', 'Twins', '(', '38-30', ',', 'AL', '#', '5', ')', 'at', 'Red', 'Sox', '(', '39-29', ',', 'AL', '#', '2', ')', 'This', 'matchup', 'is', 'the', 'best', 'in', 'the', 'American', 'League', ',', 'as', 'the', 'Red', 'Sox', 'looks', 'to', 'close', 'the', 'gap', 'on', 'the', 'Yankees', '.', 'Schilling', 'may', 'pick', 'up', 'his', '9th', 'win', 'on', 'Tuesday', ',', 'but', 'the', 'game', 'to', 'watch', 'will', 'be', 'on', 'Thursday', ':', 'Brad', 'Radke', '(', '4-3', ',', '3.17', ')', 'takes', 'on', 'the', 'knuckleballer', ',', 'Tim', 'Wakefield', '(', '4-5', ',', '4.92', ')', '.', 'Look', 'for', 'Radke', 'to', 'find', 'his', 'groove', 'to', 'save', 'the', 'Twins', 'from', 'a', 'sweep', '...', 'Red', 'Sox', '2', ',', 'Twins', '1', '.', 'Season', 'to', 'date', 'TRIFECTA', 'record', ':', '6-0']",435,<FreqDist with 213 samples and 435 outcomes>
2509586,female,24,Arts,Libra,"03,February,2004","           for all you who need a break from the fast lane:     Take your time now Feel like standing still Get your barings Until  When the day is through All you got to do is slowdown When the day is here All you got to do is slowdown  Full of tension 'Cause you love the chase You just need your Own space  When the day is through All you got to do is slowdown When the day is here All you got to do is slowdown  when you had enough Of the fastest stuff to slowdown When you see from space Must be a mess slowdown  When the day is here All you got to do is slowdown When the day is here All you got to do is slowdown  When it's hard out there And you gonna bail, slowdown You just seem sometimes To forget your mind slowdown Down down down down down     btw, this is a beautiful sounding song too.. find it. listen to it.   'It has been said that our anxiety does not empty tomorrow of its sorrow, but only empties today of its strength.'             ","['for', 'all', 'you', 'who', 'need', 'a', 'break', 'from', 'the', 'fast', 'lane', ':', 'Take', 'your', 'time', 'now', 'Feel', 'like', 'standing', 'still', 'Get', 'your', 'barings', 'Until', 'When', 'the', 'day', 'is', 'through', 'All', 'you', 'got', 'to', 'do', 'is', 'slowdown', 'When', 'the', 'day', 'is', 'here', 'All', 'you', 'got', 'to', 'do', 'is', 'slowdown', 'Full', 'of', 'tension', ""'Cause"", 'you', 'love', 'the', 'chase', 'You', 'just', 'need', 'your', 'Own', 'space', 'When', 'the', 'day', 'is', 'through', 'All', 'you', 'got', 'to', 'do', 'is', 'slowdown', 'When', 'the', 'day', 'is', 'here', 'All', 'you', 'got', 'to', 'do', 'is', 'slowdown', 'when', 'you', 'had', 'enough', 'Of', 'the', 'fastest', 'stuff', 'to', 'slowdown', 'When', 'you', 'see', 'from', 'space', 'Must', 'be', 'a', 'mess', 'slowdown', 'When', 'the', 'day', 'is', 'here', 'All', 'you', 'got', 'to', 'do', 'is', 'slowdown', 'When', 'the', 'day', 'is', 'here', 'All', 'you', 'got', 'to', 'do', 'is', 'slowdown', 'When', 'it', ""'s"", 'hard', 'out', 'there', 'And', 'you', 'gon', 'na', 'bail', ',', 'slowdown', 'You', 'just', 'seem', 'sometimes', 'To', 'forget', 'your', 'mind', 'slowdown', 'Down', 'down', 'down', 'down', 'down', 'btw', ',', 'this', 'is', 'a', 'beautiful', 'sounding', 'song', 'too..', 'find', 'it', '.', 'listen', 'to', 'it', '.', ""'It"", 'has', 'been', 'said', 'that', 'our', 'anxiety', 'does', 'not', 'empty', 'tomorrow', 'of', 'its', 'sorrow', ',', 'but', 'only', 'empties', 'today', 'of', 'its', 'strength', '.', ""'""]",197,<FreqDist with 98 samples and 197 outcomes>
2233272,male,23,Engineering,Libra,"20,July,2004",             He's not been working late in the Deen at all!     He's opening a Tokyo TV Dining Facility!     AND HE NEVER TOLD US!     Dick!          ,"['He', ""'s"", 'not', 'been', 'working', 'late', 'in', 'the', 'Deen', 'at', 'all', '!', 'He', ""'s"", 'opening', 'a', 'Tokyo', 'TV', 'Dining', 'Facility', '!', 'AND', 'HE', 'NEVER', 'TOLD', 'US', '!', 'Dick', '!']",29,<FreqDist with 24 samples and 29 outcomes>
449628,male,34,indUnk,Aries,"03,October,2003","              Journey Inside My Mind   Okay, so I lied.  I wanted to mention this in a separate post and do it while it was still fresh in my head.  You may know from reading my blog in the past, that I struggle with self-injury (for more info, do a Google search in this blog; I'm too tired to find a link to a specific post right now - sorry).  Basically, I pick at scabs on my body to make them bleed.  At my last visit to the therapist, he recommended that I get some of those stress balls, that you squeeze to relieve stress.  I had told him that I felt like I needed to keep my hands busy (read 'distracted') so that I would be able to resist the urge to pick.  On Thursday afternoon, Keisha and I walked up and down the toy aisle at the local Meijer store, and I bought two of those stress balls.         ","['Journey', 'Inside', 'My', 'Mind', 'Okay', ',', 'so', 'I', 'lied', '.', 'I', 'wanted', 'to', 'mention', 'this', 'in', 'a', 'separate', 'post', 'and', 'do', 'it', 'while', 'it', 'was', 'still', 'fresh', 'in', 'my', 'head', '.', 'You', 'may', 'know', 'from', 'reading', 'my', 'blog', 'in', 'the', 'past', ',', 'that', 'I', 'struggle', 'with', 'self-injury', '(', 'for', 'more', 'info', ',', 'do', 'a', 'Google', 'search', 'in', 'this', 'blog', ';', 'I', ""'m"", 'too', 'tired', 'to', 'find', 'a', 'link', 'to', 'a', 'specific', 'post', 'right', 'now', '-', 'sorry', ')', '.', 'Basically', ',', 'I', 'pick', 'at', 'scabs', 'on', 'my', 'body', 'to', 'make', 'them', 'bleed', '.', 'At', 'my', 'last', 'visit', 'to', 'the', 'therapist', ',', 'he', 'recommended', 'that', 'I', 'get', 'some', 'of', 'those', 'stress', 'balls', ',', 'that', 'you', 'squeeze', 'to', 'relieve', 'stress', '.', 'I', 'had', 'told', 'him', 'that', 'I', 'felt', 'like', 'I', 'needed', 'to', 'keep', 'my', 'hands', 'busy', '(', 'read', ""'distracted"", ""'"", ')', 'so', 'that', 'I', 'would', 'be', 'able', 'to', 'resist', 'the', 'urge', 'to', 'pick', '.', 'On', 'Thursday', 'afternoon', ',', 'Keisha', 'and', 'I', 'walked', 'up', 'and', 'down', 'the', 'toy', 'aisle', 'at', 'the', 'local', 'Meijer', 'store', ',', 'and', 'I', 'bought', 'two', 'of', 'those', 'stress', 'balls', '.']",180,<FreqDist with 112 samples and 180 outcomes>
988941,female,17,Student,Capricorn,"01,February,2004","           Ok fair dos Max.   Work was allright today. Not too busy. Couldn't get any stock out because Debbie was sorting out stock room so we were all on entertainment today. Poor Lora couldn't talk, my throat is starting to feel slightly sore I'm dreading the thought that both my parents and my sister have really bad colds so when theirs are gone I am bound to get all 3 at once. Gah. Lucky me.         ","['Ok', 'fair', 'dos', 'Max', '.', 'Work', 'was', 'allright', 'today', '.', 'Not', 'too', 'busy', '.', 'Could', ""n't"", 'get', 'any', 'stock', 'out', 'because', 'Debbie', 'was', 'sorting', 'out', 'stock', 'room', 'so', 'we', 'were', 'all', 'on', 'entertainment', 'today', '.', 'Poor', 'Lora', 'could', ""n't"", 'talk', ',', 'my', 'throat', 'is', 'starting', 'to', 'feel', 'slightly', 'sore', 'I', ""'m"", 'dreading', 'the', 'thought', 'that', 'both', 'my', 'parents', 'and', 'my', 'sister', 'have', 'really', 'bad', 'colds', 'so', 'when', 'theirs', 'are', 'gone', 'I', 'am', 'bound', 'to', 'get', 'all', '3', 'at', 'once', '.', 'Gah', '.', 'Lucky', 'me', '.']",85,<FreqDist with 67 samples and 85 outcomes>
3588546,male,16,Technology,Aquarius,"13,July,2004",             ''It takes them a month to answer. They're very naughty girls.''                  -- George H.W. Bush on the twins' e-mail response time  HE'S TALKING ABOUT HIS FREAKING GRANDCHILDREN!!!           ,"['``', 'It', 'takes', 'them', 'a', 'month', 'to', 'answer', '.', 'They', ""'re"", 'very', 'naughty', 'girls', '.', ""''"", '--', 'George', 'H.W', '.', 'Bush', 'on', 'the', 'twins', ""'"", 'e-mail', 'response', 'time', 'HE', ""'S"", 'TALKING', 'ABOUT', 'HIS', 'FREAKING', 'GRANDCHILDREN', '!', '!', '!']",38,<FreqDist with 34 samples and 38 outcomes>
3917960,male,23,indUnk,Gemini,"28,July,2004",        Here are the highlights of this week's shipment: &nbsp;   &nbsp;   urlLink Amazing Spider-man #510    urlLink Army of Darkness: Ashes to Ashes #1        urlLink Astonishing X-Men #3    urlLink Batman #630    urlLink B.P.R.D: Soul of Venice and Other Stories TP   Cerebus v. 16: The Last Day TP   urlLink Excalibur #3    urlLink Fantastic Four #516    urlLink Fathom: Cannon Hawke #0    urlLink Hellblazer #198    urlLink JLA #102    urlLink Justice League of America: Another Nail #3    urlLink Losers #14    urlLink Luba #8        urlLink Planetary #20    urlLink Powers v.2 #2    urlLink PVP v.1: At Large TP    urlLink Samurai Executioner v.1 TP    urlLink Sleeper: Season 2 #2    urlLink Strangers In Paradise v.1 Pocket Ed. TP    urlLink Superman #207    urlLink Townscapes TP    urlLink Ultimate Fantastic Four #9    urlLink Ultimate Fantastic Four v.1 TP    urlLink Venom v. Carnage #1     &nbsp;   urlLink The Walking Dead #9    urlLink X-Statix #25     And Coming Next Week...     &nbsp;   urlLink Detective Comics #797    urlLink Majestic #1        urlLink Swamp Thing #6    urlLink Uncanny X-Men #447    urlLink X-Men: The End #1    urlLink Y the Last Man #25             ,"['Here', 'are', 'the', 'highlights', 'of', 'this', 'week', ""'s"", 'shipment', ':', '&', 'nbsp', ';', '&', 'nbsp', ';', 'urlLink', 'Amazing', 'Spider-man', '#', '510', 'urlLink', 'Army', 'of', 'Darkness', ':', 'Ashes', 'to', 'Ashes', '#', '1', 'urlLink', 'Astonishing', 'X-Men', '#', '3', 'urlLink', 'Batman', '#', '630', 'urlLink', 'B.P.R.D', ':', 'Soul', 'of', 'Venice', 'and', 'Other', 'Stories', 'TP', 'Cerebus', 'v.', '16', ':', 'The', 'Last', 'Day', 'TP', 'urlLink', 'Excalibur', '#', '3', 'urlLink', 'Fantastic', 'Four', '#', '516', 'urlLink', 'Fathom', ':', 'Cannon', 'Hawke', '#', '0', 'urlLink', 'Hellblazer', '#', '198', 'urlLink', 'JLA', '#', '102', 'urlLink', 'Justice', 'League', 'of', 'America', ':', 'Another', 'Nail', '#', '3', 'urlLink', 'Losers', '#', '14', 'urlLink', 'Luba', '#', '8', 'urlLink', 'Planetary', '#', '20', 'urlLink', 'Powers', 'v.2', '#', '2', 'urlLink', 'PVP', 'v.1', ':', 'At', 'Large', 'TP', 'urlLink', 'Samurai', 'Executioner', 'v.1', 'TP', 'urlLink', 'Sleeper', ':', 'Season', '2', '#', '2', 'urlLink', 'Strangers', 'In', 'Paradise', 'v.1', 'Pocket', 'Ed', '.', 'TP', 'urlLink', 'Superman', '#', '207', 'urlLink', 'Townscapes', 'TP', 'urlLink', 'Ultimate', 'Fantastic', 'Four', '#', '9', 'urlLink', 'Ultimate', 'Fantastic', 'Four', 'v.1', 'TP', 'urlLink', 'Venom', 'v.', 'Carnage', '#', '1', '&', 'nbsp', ';', 'urlLink', 'The', 'Walking', 'Dead', '#', '9', 'urlLink', 'X-Statix', '#', '25', 'And', 'Coming', 'Next', 'Week', '...', '&', 'nbsp', ';', 'urlLink', 'Detective', 'Comics', '#', '797', 'urlLink', 'Majestic', '#', '1', 'urlLink', 'Swamp', 'Thing', '#', '6', 'urlLink', 'Uncanny', 'X-Men', '#', '447', 'urlLink', 'X-Men', ':', 'The', 'End', '#', '1', 'urlLink', 'Y', 'the', 'Last', 'Man', '#', '25']",216,<FreqDist with 109 samples and 216 outcomes>
